ActivityID SubjectID timeBodyAccMean-X timeBodyAccMean-Y timeBodyAccMean-Z timeBodyAccStd-X timeBodyAccStd-Y timeBodyAccStd-Z timeGravityAccMean-X timeGravityAccMean-Y timeGravityAccMean-Z timeGravityAccStd-X timeGravityAccStd-Y timeGravityAccStd-Z timeBodyAccJerkMean-X timeBodyAccJerkMean-Y timeBodyAccJerkMean-Z timeBodyAccJerkStd-X timeBodyAccJerkStd-Y timeBodyAccJerkStd-Z activityType
2 1 0.255461689622641 -0.0239531492643396 -0.0973020020943396 -0.35470802509434 -0.00232026501698113 -0.0194792388471698 0.89335109754717 -0.362153364339623 -0.075402939754717 -0.956367027924528 -0.952849233207547 -0.912379410377358 0.101372729922642 0.0194863076188679 -0.0455625449113208 -0.446843887735849 -0.378274426037736 -0.706593530943396 WALKING_UPSTAIRS
2 8 0.258880152048781 -0.0282415136341463 -0.11512211995122 -0.171712174634146 0.348768733170732 0.121187278790244 0.860368718780488 -0.291341491707317 -0.192306960631707 -0.926673287804878 -0.931032068536585 -0.876168930487805 0.0813816809395122 0.014120592097561 -0.0674583919268293 -0.186618895268293 -0.0123501104926829 -0.447518179097561 WALKING_UPSTAIRS
2 15 0.270187595833333 -0.0287523860708333 -0.116952464895833 -0.0260971840270833 -0.00406536043541667 -0.379717488104167 0.918544812291667 -0.3149610125 0.0811803405 -0.952562395625 -0.927648821458333 -0.92161847875 0.07297243298125 -0.00417361847916667 -0.00525879898958333 -0.186944664541667 -0.311861356875 -0.748809454166667 WALKING_UPSTAIRS
2 2 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 0.790717418541667 -0.416214890416667 -0.195888238891667 -0.934407739791667 -0.92376745375 -0.878004056875 0.0744507839572917 -0.00970985514333333 0.01948143925 -0.276121886479167 -0.185648954220833 -0.5737463525 WALKING_UPSTAIRS
2 17 0.252604768583333 -0.0228645614308333 -0.121290442104167 -0.062952754100625 -0.0131721014395833 -0.230220954239583 0.853530565833333 -0.284153753333333 -0.298171464166667 -0.949460372291667 -0.91597346625 -0.930159843541667 0.07680441704375 0.03083565139375 0.00759533846458334 -0.292665827083333 -0.349791873229167 -0.657430836041667 WALKING_UPSTAIRS
2 9 0.262436475714286 -0.0195101099975714 -0.125219003959184 -0.36144437755102 -0.302206203816327 -0.253434083542857 0.902647777755102 -0.0377947824285714 -0.266009866857143 -0.954383557142857 -0.901317321632653 -0.89407107877551 0.0692266245755102 0.00126612218367347 0.00766046602367347 -0.335291644693878 -0.586147012244898 -0.647296002040816 WALKING_UPSTAIRS
2 18 0.265401201896552 -0.0222060684378914 -0.112655891327586 -0.380168286724138 -0.211155120224138 -0.31437339137931 0.883330258448276 -0.316619946206897 -0.106112549189655 -0.961738807068966 -0.942056881206897 -0.907839723965517 0.0812402028517241 0.0211654691775862 0.0093589662862069 -0.563202134655172 -0.56794063862069 -0.760829911206897 WALKING_UPSTAIRS
2 16 0.255986102627451 -0.0143654945011765 -0.124074517745098 -0.397083831568627 -0.163732745078431 -0.129283825721569 0.826874282745098 -0.0805926025490196 -0.379059698039216 -0.948413552745098 -0.933657461176471 -0.907649558823529 0.0762526677 0.0173729333352941 0.0380533591627451 -0.521089140196078 -0.425625937254902 -0.593411129607843 WALKING_UPSTAIRS
2 11 0.263775859277778 -0.0303157822055556 -0.106797216481481 -0.238802959018519 -0.103167501868519 -0.203369399185185 0.892626155555556 -0.343576924814815 0.146633747092593 -0.953463105740741 -0.924360832962963 -0.906933171111111 0.0968561683092593 -0.0132625289255556 -0.0151463896833333 -0.452961683518519 -0.428119229814815 -0.785359167222222 WALKING_UPSTAIRS
2 3 0.260819873067797 -0.0324109410555932 -0.110064863437288 -0.313123437627119 0.0116280813372881 -0.369754604067797 0.883533436101695 -0.382851153728814 -0.162943955254237 -0.944040819322034 -0.909825953898305 -0.909469675084746 0.0426880986186441 0.0397249270484746 0.0208205538101695 -0.458364616949153 -0.251680364540678 -0.708551711864407 WALKING_UPSTAIRS
2 12 0.272970338653846 -0.0263574903403846 -0.107339730115385 -0.290149192307692 -0.103818259823077 -0.436697425576923 0.938371473269231 -0.259144202692308 -0.0702503820961538 -0.960246289807692 -0.941378352307692 -0.938071183269231 0.0728660813846154 -0.00689494886730769 0.00906662793461539 -0.359856972115385 -0.311328991057692 -0.719336352692308 WALKING_UPSTAIRS
2 10 0.267121853404255 -0.0143854920340426 -0.118180420834043 -0.161591924234043 -0.00555287692765957 -0.0738744931340426 0.931861027446809 -0.0565670278723404 0.0227527702016383 -0.959216072340425 -0.937039417446809 -0.864745838297872 0.0648829303510638 0.0266314282191489 -0.0513375831851064 -0.187220175510638 -0.177803083425532 -0.607520480212766 WALKING_UPSTAIRS
2 19 0.242118808925 -0.0303986615775 -0.151054607725 -0.1287420952375 0.176349922525 -0.1904685504575 0.8294283725 -0.3871007085 -0.2210087627 -0.916495992 -0.9010448505 -0.83693567475 0.08315450836225 0.056818586275 0.0316681980575 -0.1742790558 -0.0128865483575 -0.4442822275 WALKING_UPSTAIRS
2 28 0.262005841764706 -0.0279443943478431 -0.121514025692157 -0.242062430294118 -0.146753877035294 -0.28598691372549 0.854508231764706 -0.333223996666667 -0.265207858431373 -0.944697800196078 -0.927641087843137 -0.900514013333333 0.0706831871117647 0.0222985408245098 0.00749081657058823 -0.312671655921569 -0.331602407372549 -0.637488941176471 WALKING_UPSTAIRS
2 6 0.268229355098039 -0.0272425385070588 -0.122082438784314 -0.0501350188513725 0.189276117327451 -0.353519514896078 0.913632241568627 -0.340732608823529 -0.0184608964392157 -0.959399425098039 -0.912900683137255 -0.906196352156863 0.07210675 0.00371343419607843 -0.00237816579411765 -0.180301156098039 -0.0413994646723529 -0.560830688235294 WALKING_UPSTAIRS
2 4 0.270876696730769 -0.0319804295729615 -0.114219455519231 -0.204933042903846 -0.0666899105180769 -0.372137777692308 0.946264314423077 -0.232944304615385 0.0841675382884615 -0.958495235576923 -0.923376019038462 -0.919619453269231 0.0560971909634615 0.0234018993153846 0.00340280836730769 -0.380488027307692 -0.281543175326923 -0.726495311923077 WALKING_UPSTAIRS
2 13 0.258203939581818 -0.0277392253910909 -0.125767265890909 -0.296284597454545 0.104470773801818 -0.217210568085455 0.847634313454545 -0.357404501636364 -0.207507170584727 -0.946441502363636 -0.922054968727273 -0.910271096181818 0.0692442067545455 -0.00128009758363636 -0.0254126299290909 -0.487325539818182 -0.323333932218182 -0.660921263636364 WALKING_UPSTAIRS
2 22 0.248391534566667 -0.0268622561133333 -0.117550861738095 0.0835738640921429 0.250067523738095 -0.109613216345238 0.889454382857143 -0.33682691 -0.0957978990316667 -0.94063384047619 -0.941620221904762 -0.913153632142857 0.0877172239047619 0.0367082966285714 -0.033616970907381 -0.00853992680952381 -0.0575784544857143 -0.471703304761905 WALKING_UPSTAIRS
2 20 0.252098317156863 -0.0282258047588235 -0.121023947784314 -0.116088676011765 0.15219632835098 -0.229249455098039 0.777095717058824 -0.479894842941176 -0.130117634791765 -0.931405014313725 -0.92459435372549 -0.904064093529412 0.0836451256901961 0.00659982629803922 -0.024542099304902 -0.185695388078431 -0.260789711588235 -0.513641207058824 WALKING_UPSTAIRS
2 29 0.265423066877551 -0.0299465312326531 -0.118000587840816 -0.0867715569693878 -0.122128287642857 0.0995443502346939 0.929258953877551 -0.227120125306122 0.0443786011771429 -0.954189013061225 -0.923007798367347 -0.858849467142857 0.106345193353878 -0.000689019191836735 -0.0290713871612245 -0.182365815065306 -0.388624195510204 -0.678763766530612 WALKING_UPSTAIRS
2 7 0.248706923078431 -0.0275639005607843 -0.143769688803922 -0.29487297445098 -0.32616002254902 -0.145665025639216 0.81874656 -0.240950944117647 -0.403599709607843 -0.932823053333333 -0.939774255490196 -0.881675909607843 0.0724649938509804 -0.000812387078431372 -7.4519666666666e-05 -0.415153115882353 -0.519897595686274 -0.60780843627451 WALKING_UPSTAIRS
2 5 0.268459469914894 -0.0325269755153191 -0.107471453914894 -0.0457237779851064 0.185022459476596 -0.308938978787234 0.936821834893617 -0.265942569148936 -0.0232035364248936 -0.95357996893617 -0.900511719787234 -0.92141958 0.0795443483829787 0.0140130363106383 -0.025590953282766 -0.223896564340426 -0.125026612744681 -0.63836903212766 WALKING_UPSTAIRS
2 14 0.26242106612963 -0.0204388180024074 -0.112279688983333 -0.309396717592593 0.307195533 0.609017879074074 0.688256122222222 -0.322680364814815 -0.49508872037037 -0.928523640925926 -0.907231431296296 -0.875450819074074 0.0803303022222222 -0.0183131159944444 0.00344199486481481 -0.368780418888889 -0.336427181240741 -0.327868814314815 WALKING_UPSTAIRS
2 23 0.249995171031373 -0.0323844029237255 -0.126890616782353 -0.243887818513725 0.0448435785868627 0.10080118935098 0.843438810196078 -0.214481808235294 -0.35593445 -0.933344481568627 -0.910474557058824 -0.902065910392157 0.0723649984647059 0.039986286827451 0.0159234167843137 -0.365398622764706 -0.328225031 -0.408094020392157 WALKING_UPSTAIRS
2 21 0.265194544680851 -0.0237218695148936 -0.125414265340426 -0.240808282276596 0.109787469104255 -0.219707928574468 0.781177210851064 -0.432309617446809 -0.309735038510638 -0.940911635531915 -0.941523624255319 -0.932716253829787 0.104034223065957 -0.0156290073042553 -0.0360115472978723 -0.424052014680851 -0.203209665702128 -0.562052350212766 WALKING_UPSTAIRS
2 30 0.271415642261538 -0.0253311698786154 -0.124697493775385 -0.350504475230769 -0.127311157607692 0.0249468034966154 0.93182983 -0.226647292153846 -0.0221401100714154 -0.954033624307692 -0.914933936 -0.862402791230769 0.0579840372876923 -0.00358719228769231 0.0161506198923077 -0.535420203384615 -0.587214542923077 -0.761942025384615 WALKING_UPSTAIRS
2 27 0.265770253921569 -0.0200953324078431 -0.123530438196078 -0.295439547254902 -0.0950104077 -0.23070787672549 0.868000278627451 -0.229278659607843 -0.294642640196078 -0.956433874705882 -0.947713378627451 -0.926675381176471 0.0734763532039216 -0.0140229374470588 0.0067467910745098 -0.468066189411765 -0.426833499411765 -0.633722935098039 WALKING_UPSTAIRS
2 25 0.277995411384615 -0.0269863524264615 -0.126210440292308 -0.459775646153846 -0.223086808769231 -0.296523975076923 0.927693239538462 -0.217641282461538 0.108230986684615 -0.950878450307692 -0.931758272769231 -0.882722399076923 0.0740041435707692 0.00925514041553846 -0.0116906813498462 -0.663642746307692 -0.627131235692308 -0.812458372307692 WALKING_UPSTAIRS
2 26 0.272691394545455 -0.0281633797398182 -0.121943461236364 -0.169006952418182 -0.0491726302763636 -0.404596936545455 0.942095257090909 -0.246169656181818 -0.00199310572363636 -0.962011392181818 -0.937858157818182 -0.929636797636364 0.0755645318545455 0.00209171684890909 -0.0117089275472727 -0.290879965872727 -0.399771473818182 -0.677995585454545 WALKING_UPSTAIRS
2 24 0.269881106779661 -0.0251979434569492 -0.114248610966102 -0.344399351355932 -0.116804488966102 -0.255601012881356 0.906369500508475 -0.237498409152542 -0.227134869152542 -0.962190567457627 -0.916690779830509 -0.934952938983051 0.0862310100338983 -0.0150816047830508 -0.0132353651798305 -0.49876467220339 -0.51522075220339 -0.523807264237288 WALKING_UPSTAIRS
3 10 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.295733547631579 0.00407915363157895 -0.183557562032895 0.939807421052632 -0.0646160768947368 0.0418715409263158 -0.939267613157895 -0.937003823684211 -0.902085224736842 0.100959387447368 0.0107824902368421 0.000152617173684209 0.223275806105263 -0.105020355562895 -0.318188417289474 WALKING_DOWNSTAIRS
3 8 0.283484089210526 -0.0211058674973684 -0.107598135394737 0.0241393473736842 0.343826273105263 0.1337170395 0.914023498421053 -0.187610243421053 -0.141817934963684 -0.945766561578947 -0.941580934473684 -0.897190012631579 0.118938088342105 -0.0380193846210526 -0.0394356157631579 0.250143724521053 0.288140718789474 -0.0135136269 WALKING_DOWNSTAIRS
3 11 0.291605631956522 -0.0178097721219565 -0.111070149978261 0.142456557034783 0.0708122725543478 -0.324026938043478 0.941746406521739 -0.200321942608696 0.132371684891304 -0.954497498695652 -0.926310469565217 -0.925814906086956 0.0897168657173913 0.0252274201521739 -0.0225208905847826 -0.0834212653347826 -0.126816662141304 -0.579710482173913 WALKING_DOWNSTAIRS
3 9 0.295923445 -0.0203994269075476 -0.0910278793952381 0.213392270547619 -0.208310705504762 -0.00771530035714285 0.938417773333333 -0.0352304645104762 -0.082276174942619 -0.952141220714286 -0.936306558809524 -0.876641297380952 0.130193043809524 -0.0206865965952381 0.00262568854761905 0.017623342197619 -0.3094424725 -0.359513362761905 WALKING_DOWNSTAIRS
3 4 0.279965329555556 -0.00980200850666667 -0.1067775246 0.0111935496222222 -0.21859832499 -0.479185977111111 0.947731858666667 -0.0620852772955556 0.148714808888889 -0.955258881333333 -0.932066041111111 -0.937753794444444 0.0971862748866667 0.00563780215111111 -0.00729137766444444 -0.145759708684667 -0.146242294857778 -0.626646986888889 WALKING_DOWNSTAIRS
3 13 0.294907553404255 -0.0143723839108511 -0.101993941531915 -0.0681563626617021 -0.03212524665 -0.158333146191489 0.941875619787234 -0.211555112553191 -0.0950820341687234 -0.952643084042553 -0.92854437106383 -0.893962984042553 0.101704538333298 -0.00751868156382979 -0.0252977670276596 -0.0740908045319149 -0.149027773519149 -0.31704660987234 WALKING_DOWNSTAIRS
3 5 0.29354392712766 -0.00850107533191489 -0.100319930659574 0.275046110468085 0.0907630761042553 -0.325891435319149 0.956649352553192 -0.0607578318319149 0.0216777910246191 -0.950490938510638 -0.912363420851064 -0.927192732978723 0.109650600459574 0.0137618233808511 0.0213397664446809 0.0322415501638298 0.0473612314702128 -0.52265163787234 WALKING_DOWNSTAIRS
3 14 0.293422115555556 -0.0200141413657778 -0.0928330165533333 0.0178313402266667 0.378870491755556 0.451576075111111 0.81629643 -0.264254674666667 -0.392555882222222 -0.919098794 -0.920725940666667 -0.879565316666667 0.0428631626711111 0.0291339421022222 0.0104952601188889 0.0129597549231111 0.192791766468889 -0.133634060621778 WALKING_DOWNSTAIRS
3 12 0.281521097391304 -0.018084266865793 -0.10955593226087 0.0424084916086956 0.11083534373913 -0.425017413478261 0.949861980652174 -0.178702175434783 -0.0561050624630435 -0.959504017391304 -0.94329842826087 -0.935399348043478 0.0621500251717391 -0.0119289154608696 0.00485262425869565 0.00631914373913043 0.0629216671304348 -0.498655793478261 WALKING_DOWNSTAIRS
3 1 0.289188320408163 -0.00991850461020408 -0.107566190908163 0.0300353383483878 -0.0319359434489796 -0.230434213204082 0.931874418979592 -0.266610338979592 -0.0621199585938775 -0.950559811632653 -0.937018658979592 -0.895939695102041 0.0541553164897959 0.0296504490408163 -0.0109719730183673 -0.012283860544898 -0.101601390640816 -0.345735032326531 WALKING_DOWNSTAIRS
3 30 0.283190646967742 -0.0174383900204839 -0.0999781422322581 -0.0577703163548387 -0.0272628077709677 -0.217275690290323 0.958000491451613 -0.126710371903226 0.0288081674653226 -0.958890388709677 -0.918678752419355 -0.87766706 0.0883933037048387 -0.00756110754193549 -0.0118301423032258 -0.226643901120968 -0.194656096556452 -0.467070153387097 WALKING_DOWNSTAIRS
3 28 0.293642076521739 -0.0220230465913043 -0.10858897408913 0.125712887943478 0.156496646504348 -0.341031811521739 0.929291680434783 -0.235897105217391 -0.121477255782609 -0.956921542391304 -0.948404212173913 -0.91705975 0.0972653457891304 0.0143450903413043 0.00123950141304348 -0.0167652227782609 0.0265530133695652 -0.427053261304348 WALKING_DOWNSTAIRS
3 6 0.277045258145833 -0.019536840063125 -0.107209356208333 0.383681639791667 0.360164958768542 -0.320204232520417 0.928531455208333 -0.214046334375 -0.00307981704708333 -0.9544062675 -0.93357760125 -0.934378766458333 0.103681343708333 0.00987685807166667 -0.00932470617291667 0.165271070858333 0.276544029529167 -0.336817322270833 WALKING_DOWNSTAIRS
3 15 0.280198851190476 -0.00563047804309524 -0.110526066428571 0.406471051190476 0.186532377428571 -0.281982181666667 0.932302200476191 -0.167462317142857 0.0788822410992857 -0.942806478333333 -0.925685893571429 -0.93400831 0.0711457160166667 0.01511589985 -0.0100212901547619 0.134593836190476 0.0158059210738095 -0.404005582309524 WALKING_DOWNSTAIRS
3 24 0.288631208909091 -0.0145730348310909 -0.104818820272727 -0.08273248054 -0.102607326783636 -0.205566380745455 0.950883416727273 -0.128326710927273 -0.140123155018182 -0.961845327454545 -0.941478979454546 -0.942207718727273 0.0802619828545455 -0.00447316273690909 -0.00846915857363636 -0.337218894 -0.169291887741818 -0.290239376563636 WALKING_DOWNSTAIRS
3 2 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 0.861831345531915 -0.325780100638298 -0.0438890162723404 -0.940361759574468 -0.940068525531915 -0.931438313191489 0.110040615569574 -0.00327959081489362 -0.0209351677765957 0.147249143238298 0.126828014557447 -0.340122023191489 WALKING_DOWNSTAIRS
3 22 0.284458963861111 -0.0197999371686389 -0.1074157796 0.348618168333333 0.239812250944444 -0.325722718055556 0.921820641944444 -0.222215179444444 0.0412987957222222 -0.941242334722222 -0.945824352777778 -0.906594023333333 0.101584640833333 0.0211126110833333 0.0112499015 0.0869139849722222 0.0198613278611111 -0.477806646111111 WALKING_DOWNSTAIRS
